t_norm,z_norm,t_hr,z_m,zone
0.012571462075702212,0.8291565811942876,1159.224011257436,45.603611965685815,failure_38_46m
0.7164804283902886,0.8268643497464823,1395.737423939137,45.47753923605652,failure_38_46m
0.11972131571628943,0.01591672290797452,1195.2263620806732,0.8754197599385987,surface_0_3m
0.140554221737473,0.8513673786424064,1202.226218503791,46.825205825332354,below_46_55m
0.768019682633258,0.7758818188747099,1413.0546133647747,42.67350003810904,failure_38_46m
0.375085361090959,0.7791663461421549,1281.0286813265623,42.854149037818516,failure_38_46m
0.8228569037987492,0.03480358318374257,1431.4799196763797,1.9141970751058413,surface_0_3m
0.24800909120486067,0.1535982708835925,1238.331054644833,8.447904898597589,upper_3_20m
0.4890980686905525,0.7734871482769863,1319.3369510800258,42.541793155234245,failure_38_46m
0.11495920992129388,0.7651070296875234,1193.6262945335548,42.08088663281379,failure_38_46m
0.8661979861989947,0.8220157132390001,1446.042523362862,45.210864228145006,failure_38_46m
0.4179735320111792,0.7559717719914566,1295.4391067557563,41.57844745953011,failure_38_46m
0.16974144573893368,0.7329993759679723,1212.0331257682817,40.31496567823847,failure_38_46m
0.016600370782368826,0.5222403209957508,1160.5777245828758,28.723217654766295,mid_20_38m
0.9604880605121768,0.7948592384159541,1477.7239883320915,43.717258112877474,failure_38_46m
0.5709671622274103,0.36773909392472875,1346.84496650841,20.22565016586008,mid_20_38m
0.8810431835348028,0.8286751095597449,1451.0305096676939,45.57713102578597,failure_38_46m
0.8441473079791536,0.6539872347645781,1438.6334954809956,35.96929791205179,late_time_bonus
0.18030074840051102,0.024035011094017674,1215.5810514625716,1.321925610170972,surface_0_3m
0.024878541391503445,0.7939251838943772,1163.3591899075452,43.66588511419074,failure_38_46m
0.2411768281567738,0.6865735660924794,1236.035414260676,37.76154613508637,mid_20_38m
0.9321666977099469,0.05335077815002614,1468.2080104305421,2.9342927982514375,surface_0_3m
0.875554217758179,0.7439045379273305,1449.186217166748,40.914749586003175,failure_38_46m
0.2617404795578699,0.9798735667233976,1242.9448011314444,53.89304616978687,below_46_55m
0.652516702911258,0.6573915818845996,1374.2456121781827,36.15653700365298,late_time_bonus
0.08475653158929213,0.023245889023728167,1183.4781946140022,1.2785238963050491,surface_0_3m
0.9726164434780791,0.787219957898264,1481.7991250086345,43.29709768440452,failure_38_46m
0.04553127415045801,0.055174650838288535,1170.298508114554,3.0346057961058692,upper_3_20m
0.6724864986001594,0.8461082276351614,1380.9554635296536,46.53595251993387,below_46_55m
0.8600100283327506,0.028820196165293112,1443.9633695198042,1.5851107890911211,surface_0_3m
0.8572606262173175,0.7885833177454223,1443.0395704090188,43.372082475998226,failure_38_46m
0.7632743884089334,0.7280180462347198,1411.4601945054017,40.040992542909585,failure_38_46m
0.5339442213934293,0.021804797071307593,1334.4052583881924,1.1992638389219177,surface_0_3m
0.08565624539880212,0.7351364721028999,1183.7804984539976,40.432505965659495,failure_38_46m
0.8484108672828369,0.7968098920328313,1440.0660514070332,43.82454406180572,failure_38_46m
0.8908559296787909,0.809247175946718,1454.3275923720737,44.50859467706949,failure_38_46m
0.07492605411061251,0.03080399737924789,1180.175154181166,1.6942198558586339,surface_0_3m
0.5514033850176931,0.043468717067260326,1340.2715373659448,2.390779438699318,surface_0_3m
0.10653136529947849,0.7625841841825557,1190.7945387406248,41.94213013004056,failure_38_46m
0.9479374644488099,0.7255168924958459,1473.5069880548,39.903429087271526,failure_38_46m
0.4143783274758389,0.7362778382608933,1294.2311180318818,40.49528110434913,failure_38_46m
0.4120266568793095,0.4717515897971705,1293.440956711448,25.946337438844377,mid_20_38m
0.23885562545361286,0.8869524697198641,1235.255490152414,48.782385834592525,below_46_55m
0.6327984883998473,0.8209615310470834,1367.6202921023487,45.15288420758959,failure_38_46m
0.37493092716824183,0.7429107681252805,1280.9767915285292,40.860092246890424,failure_38_46m
0.7035223786151112,0.8318967495650423,1391.3835192146773,45.75432122607733,failure_38_46m
0.5844767587307258,0.04838364223667293,1351.3841909335238,2.661100323017011,surface_0_3m
0.15675427558506294,0.7915497820739388,1207.6694365965811,43.535238014066636,failure_38_46m
0.96497865186386,0.8308384481671321,1479.232827026257,45.69611464919227,failure_38_46m
0.1971666978564901,0.03661726374477577,1221.2480104797808,2.0139495059626675,surface_0_3m
0.004729787772296582,0.7949459073614811,1156.5892086914916,43.72202490488146,failure_38_46m
0.46406201156772847,0.7960831196236808,1310.9248358867567,43.784571579302444,failure_38_46m
0.1486867675521955,0.031057387820359283,1204.9587538975377,1.7081563301197606,surface_0_3m
0.9380157954527767,0.276259385561801,1470.173307272133,15.194266205899057,upper_3_20m
0.5393327586066883,0.024992645066956722,1336.2158068918473,1.3745954786826198,surface_0_3m
0.7338664818842353,0.0393160747942122,1401.579137913103,2.162384113681671,late_time_bonus
0.8295942834502711,0.9484310045690034,1433.7436792392912,52.16370525129519,below_46_55m
0.21030987698558778,0.9725685237206718,1225.6641186671575,53.49126880463695,below_46_55m
0.9126846794507163,0.3336808148819645,1461.6620522954406,18.352444818508047,upper_3_20m
0.4748063882185638,0.03867039351731129,1314.5349464414373,2.126871643452121,surface_0_3m
0.8732142488469272,0.10176574753258927,1448.3999876125677,5.59711611429241,late_time_bonus
0.26343355544867036,0.7386852308397757,1243.5136746307533,40.627687696187664,failure_38_46m
0.09893496957136926,0.8180689776268484,1188.2421497759801,44.99379376947666,failure_38_46m
0.5487253834546313,0.009039701864554595,1339.371728840756,0.49718360255050276,surface_0_3m
0.4564912301618721,0.017756084217454345,1308.381053334389,0.9765846319599889,surface_0_3m
0.6545249768291439,0.2045642179467006,1374.9203922145923,11.251031987068533,upper_3_20m
0.03654227119452879,0.9095081337546383,1167.2782031213617,50.02294735650511,below_46_55m
0.31233184566093125,0.7412063018712852,1259.943500142073,40.766346602920684,failure_38_46m
0.47642677801360556,0.7402472697030833,1315.0793974125716,40.71359983366958,failure_38_46m
0.5771458890483523,0.8945964809661928,1348.9210187202464,49.2028064531406,below_46_55m
0.9602636798471521,0.622421841113756,1477.648596428643,34.23320126125658,mid_20_38m
0.29016252576808355,0.7077432989121938,1252.494608658076,38.925881440170656,failure_38_46m
0.18734579178915214,0.59946575624207,1217.9481860411552,32.97061659331385,mid_20_38m
0.11357861149417912,0.7381545234254215,1193.1624134620442,40.59849878839818,failure_38_46m
0.5489356948551024,0.7062508156757996,1339.4423934713145,38.84379486216898,failure_38_46m
0.6702619635252292,0.01820452367332292,1380.208019744477,1.0012488020327606,surface_0_3m
0.3113563255777056,0.7534971689572904,1259.6157253941092,41.44234429265097,failure_38_46m
0.8029638999242245,0.3212770256265874,1424.7958703745394,17.670236409462305,upper_3_20m
0.7198235485259963,0.04825742748584508,1396.8607123047348,2.654158511721479,surface_0_3m
0.7713858333652875,0.9040555550412473,1414.1856400107367,49.723055527268606,below_46_55m
0.16535639663713822,0.21226291506894124,1210.5597492700786,11.674460328791769,upper_3_20m
0.39060844585168597,0.7714570944122328,1286.2444378061664,42.4301401926728,failure_38_46m
0.38209386391412015,0.2687355633176037,1283.3835382751445,14.780455982468201,upper_3_20m
0.1335920165139422,0.9861885765155116,1199.8869175486846,54.24037170835314,below_46_55m
0.5136706661831048,0.7464160832274228,1327.5933438375232,41.05288457750825,failure_38_46m
0.8941579640132422,0.01792599766344392,1455.4370759084495,0.9859298714894157,surface_0_3m
0.6829788474219192,0.46808293539252616,1384.480892733765,25.74456144658894,mid_20_38m
0.7913778511439308,0.04071344070157101,1420.9029579843607,2.2392392385864057,surface_0_3m
0.1461902993267476,0.49290377863528356,1204.1199405737873,27.109707824940596,mid_20_38m
0.5989117303499369,0.7178845923963967,1356.2343413975789,39.48365258180182,failure_38_46m
0.6217455228237058,0.8901976795737867,1363.906495668765,48.96087237655827,below_46_55m
0.7386028306090268,0.043098699654644135,1403.170551084633,2.3704284810054275,surface_0_3m
0.6841779059283969,0.47268788051683813,1384.8837763919414,25.997833428426098,mid_20_38m
0.7927802599040243,0.7057741370484291,1421.3741673277523,38.817577537663595,late_time_bonus
0.5553741808403465,0.038907063317031,1341.6057247623564,2.139888482436705,surface_0_3m
0.3778911151973097,0.7940945702714114,1281.9714147062962,43.675201364927624,failure_38_46m
0.33925425201593895,0.005153585633350941,1268.9894286773556,0.2834472098343017,surface_0_3m
0.5647970753848776,0.8860155236936607,1344.7718173293188,48.730853803151334,below_46_55m
0.06961698799727968,0.0168913230260701,1178.391307967086,0.9290227664338555,surface_0_3m
0.34847199251965505,0.4787050408404591,1272.086589486604,26.32877724622525,mid_20_38m
0.48397385526846276,0.7495428922987547,1317.6152153702035,41.22485907643151,failure_38_46m
0.11333622733767994,0.7469082118102992,1193.0809723854604,41.07995164956645,failure_38_46m
0.6409483478568263,0.3754807781662614,1370.3586448798937,20.651442799144377,late_time_bonus
0.4755982680176088,0.7159542755013428,1314.8010180539166,39.377485152573854,failure_38_46m
0.5653402410753285,0.9290895445072127,1344.9543210013103,51.099924947896696,below_46_55m
0.7790676891854904,0.707700394264591,1416.7667435663247,38.923521684552504,failure_38_46m
0.7061675478864622,0.7004007658536999,1392.2722960898514,38.5220421219535,failure_38_46m
0.0208094288907301,0.7452759967433964,1161.9919681072854,40.9901798208868,failure_38_46m
0.6784793137026427,0.3464111779305692,1382.9690494040879,19.052614786181305,upper_3_20m
0.021801790045150468,0.8117960467200692,1162.3254014551705,44.64878256960381,failure_38_46m
0.4799534225823904,0.7511689003766704,1316.264349987683,41.31428952071687,failure_38_46m
0.8048869441656872,0.9468155295407952,1425.4420132396708,52.07485412474374,below_46_55m
0.4202801368102169,0.004413262240687719,1296.2141259682328,0.24272942323782454,surface_0_3m
0.8608818161200948,0.8711462481182187,1444.2562902163518,47.91304364650203,late_time_bonus
0.20882869001712498,0.8042578495225154,1225.166439845754,44.23418172373835,failure_38_46m
0.2523673222960242,0.8396612400710431,1239.795420291464,46.181368203907375,below_46_55m
0.8335524179972179,0.7305227962161425,1435.0736124470652,40.178753791887836,failure_38_46m
0.4425128815829404,0.42962499484057937,1303.684328211868,23.629374716231865,mid_20_38m
0.4459786016747734,0.7418393395452388,1304.8488101627238,40.80116367498814,failure_38_46m
0.6547928530041628,0.01847067932883868,1375.0103986093986,1.0158873630861274,surface_0_3m
0.7318846154651595,0.029273027542984487,1400.9132307962936,1.6100165148641468,surface_0_3m
0.314914658938476,0.7800795116701343,1260.8113254033278,42.90437314185739,failure_38_46m
0.9720559007772763,0.7036933979816267,1481.6107826611649,38.70313688898947,failure_38_46m
0.975148978181171,0.8124699671463582,1482.6500566688735,44.6858481930497,failure_38_46m
0.5284556749010727,0.7699676855603632,1332.5611067667605,42.34822270581998,failure_38_46m
0.6117067106250483,0.01219638693474895,1360.5334547700163,0.6708012814111922,surface_0_3m
0.5715175505068417,0.3022049043844202,1347.0298969702988,16.621269741143113,upper_3_20m
0.4750532144945382,0.7308165813790658,1314.6178800701648,40.19491197584862,failure_38_46m
0.10313551786590304,0.8655911443807771,1189.6535340029434,47.60751294094274,below_46_55m
0.5836887250713647,0.7520143255775643,1351.1194116239785,41.360787906766035,failure_38_46m
0.8567456697992167,0.6079914582369892,1442.8665450525368,33.43953020303441,mid_20_38m
0.1865105723302082,0.040272378524336384,1217.6675523029498,2.214980818838501,surface_0_3m
0.6472731579141217,0.6996183154167344,1372.4837810591448,38.47900734792039,failure_38_46m
0.7528463115909207,0.03011575512178206,1407.9563606945494,1.6563665316980134,surface_0_3m
0.36718983196713073,0.22122605082963812,1278.375783540956,12.167432795630097,upper_3_20m
0.5664182441712449,0.7587200496158358,1345.3165300415383,41.72960272887097,failure_38_46m
0.8906205457952026,0.6594957451339227,1454.248503387188,36.27226598236575,mid_20_38m
0.9090160744899118,0.5355897371209093,1460.4294010286103,29.457435541650014,mid_20_38m
0.956765146574062,0.7069501060411598,1476.473089248885,38.88225583226379,failure_38_46m
0.4101005953024771,0.7941579444407807,1292.7938000216323,43.67868694424294,failure_38_46m
0.26952586122367334,0.005578120773851226,1245.5606893711542,0.30679664256181743,surface_0_3m
0.6247884119920715,0.6359388267108426,1364.928906429336,34.976635469096344,late_time_bonus
0.8162560457296717,0.7657354036229436,1429.2620313651696,42.115447199261894,failure_38_46m
0.23743512589897328,0.7320986700057587,1234.778202302055,40.26542685031673,failure_38_46m
0.7498580226806355,0.7900900128977602,1406.9522956206936,43.45495070937681,failure_38_46m
0.5033120521953252,0.4364702130326923,1324.1128495376292,24.005861716798076,mid_20_38m
0.6631794029685867,0.7824921733154607,1377.8282793974452,43.03706953235034,late_time_bonus
0.2520617245669301,0.7971567885651782,1239.6927394544884,43.8436233710848,failure_38_46m
0.18507655246904153,0.39465041069929546,1217.185721629598,21.70577258846125,mid_20_38m
0.6863125786659597,0.7142650335508512,1385.6010264317624,39.28457684529682,failure_38_46m
0.8950179098038521,0.7186308309863277,1455.7260176940943,39.524695704248025,failure_38_46m
0.7565321489148498,0.11653118760992826,1409.1948020353896,6.409215318546054,late_time_bonus
0.6845308457447775,0.2050688669213611,1385.0023641702453,11.27878768067486,upper_3_20m
0.13439954692893732,0.005439541131286025,1200.158247768123,0.29917476222073136,surface_0_3m
0.5352478289542746,0.7913062999589048,1334.8432705286364,43.521846497739766,failure_38_46m
0.9202905570796788,0.9698918633369309,1464.217627178772,53.3440524835312,below_46_55m
0.6026515084438275,0.7491200730659431,1357.490906837126,41.20160401862687,failure_38_46m
0.5754246263096698,0.380824280584684,1348.342674440049,20.94533543215762,mid_20_38m
0.42833193414426524,0.2621481967403172,1298.919529872473,14.418150820717447,upper_3_20m
0.9710015805331887,0.7386431379774808,1481.2565310591515,40.625372588761444,failure_38_46m
0.7296455302342265,0.37449126835115987,1400.1608981587,20.597019759313792,late_time_bonus
0.7940527551397153,0.6179905545904559,1421.8017257269444,33.989480502475075,late_time_bonus
0.9643964763927371,0.9045395808433752,1479.0372160679597,49.749676946385634,below_46_55m
0.6168319406253401,0.000797215527270449,1362.2555320501142,0.043846853999874695,surface_0_3m
0.0411467570837435,0.73354241829202,1168.8253103801378,40.3448330060611,failure_38_46m
0.026564313930532615,0.7355995960928854,1163.925609480659,40.457977785108696,failure_38_46m
0.9684209618364712,0.21789501881406398,1480.3894431770543,11.984226034773519,upper_3_20m
0.1573311715598311,0.6986974802078411,1207.8632736441032,38.42836141143126,failure_38_46m
0.31047892077778694,0.6947681822691728,1259.3209173813364,38.212250024804504,failure_38_46m
0.6664195222393786,0.7575024552765646,1378.9169594724312,41.66263504021105,failure_38_46m
0.35099981551781906,0.010309329270726805,1272.9359380139872,0.5670131098899742,surface_0_3m
0.5540212999012467,0.9889972702215011,1341.151156766819,54.39484986218256,below_46_55m
0.8716721481180504,0.308883452459608,1447.8818417676648,16.98858988527844,late_time_bonus
0.8380486693534338,0.4298644408190837,1436.5843529027538,23.642544245049603,late_time_bonus
0.4610417690155962,0.8049519337369588,1309.9100343892403,44.272356355532736,failure_38_46m
0.5696255909157776,0.4875687049276801,1346.3941985477013,26.816278771022407,mid_20_38m
0.4658670515305724,0.24843538570257787,1311.5313293142724,13.663946213641783,upper_3_20m
0.1408645587415096,0.16964303003529474,1202.3304917371472,9.33036665194121,upper_3_20m
0.07372139669583987,0.7229150643944167,1179.770389289802,39.760328541692914,failure_38_46m
0.12584348707410228,0.699243531087896,1197.2834116568984,38.45839420983428,failure_38_46m
0.4057429852665392,0.6969189879719745,1291.3296430495573,38.330544338458594,failure_38_46m
0.31334358263367273,0.913731892498339,1260.283443764914,50.255254087408645,below_46_55m
0.3960150801786318,0.08000553011584867,1288.0610669400203,4.400304156371677,upper_3_20m
0.4935915178102703,0.797995369535527,1320.846749984251,43.88974532445398,failure_38_46m
0.365557236853379,0.7682187066245907,1277.8272315827353,42.25202886435249,failure_38_46m
0.2514461791451686,0.8156087635414873,1239.4859161927766,44.8584819947818,failure_38_46m
0.9929445979347955,0.7547323925148377,1488.6293849060912,41.510281588316076,failure_38_46m
0.8872031642111539,0.035752693531568444,1453.1002631749477,1.9663981442362646,surface_0_3m
0.24059092894999018,0.7275707088734896,1235.8385521271966,40.01638898804193,failure_38_46m
0.8316242620799303,0.7663208022035283,1434.4257520588567,42.147644121194055,failure_38_46m
0.7171814588374872,0.04920739003170948,1395.9729701693957,2.706406451744021,surface_0_3m
0.033919386905259655,0.6934712615844575,1166.3969140001673,38.14091938714516,failure_38_46m
0.0742621194259925,0.4545254361454991,1179.9520721271335,24.998898988002452,mid_20_38m
0.27534503316360487,0.04134605409679615,1247.5159311429713,2.274032975323788,surface_0_3m
0.3753914691833239,0.8297549713910457,1281.1315336455968,45.636523426507516,failure_38_46m
0.25016230331808964,0.9444246942127036,1239.0545339148782,51.9433581816987,below_46_55m
0.16824575678982168,0.702264671450496,1211.53057428138,38.62455692977728,failure_38_46m
0.10295498368235326,0.04126174618038746,1189.5928745172707,2.2693960399213102,surface_0_3m
0.7943859687908787,0.7673473772206886,1421.9136855137353,42.20410574713787,failure_38_46m
0.9777271815107973,0.8195576235318608,1483.516332987628,45.07566929425234,late_time_bonus
0.5621227425167958,0.9545453410594097,1343.8732414856433,52.499993758267536,below_46_55m
0.18989031616996108,0.9865179345837012,1218.8031462331069,54.258486402103564,below_46_55m
0.02889511796728033,0.7642387942350038,1164.708759637006,42.03313368292521,failure_38_46m
0.008678411834030637,0.02515900993466192,1157.9159463762344,1.3837455464064057,surface_0_3m
0.5509200752748908,0.8355119687106174,1340.1091452923633,45.95315827908396,failure_38_46m
0.2694828161418172,0.8107864982334629,1245.5462262236506,44.593257402840464,failure_38_46m
0.7933293011950354,0.728195522733482,1421.5586452015318,40.05075375034151,failure_38_46m
0.7618750092156982,0.7600065637135708,1410.9900030964745,41.80036100424639,failure_38_46m
0.4725353828338237,0.6958732715554957,1313.7718886321647,38.273029935552266,failure_38_46m
0.14996313551796236,0.8201769118450496,1205.3876135340354,45.10973015147773,failure_38_46m
0.08713724913419339,0.7245012315866775,1184.278115709089,39.84756773726726,failure_38_46m
0.5030185403679338,0.8018717074302308,1324.0142295636258,44.102943908662695,failure_38_46m
0.23579110274072662,0.8566106152356185,1234.2258105208841,47.11358383795902,below_46_55m
0.46780343916663586,0.7187602453063687,1312.1819555599895,39.53181349185028,failure_38_46m
0.0778695853455043,0.8074940435706656,1181.1641806760895,44.41217239638661,failure_38_46m
0.10435903724343627,0.7377523793177587,1190.0646365137945,40.57638086247673,failure_38_46m
